LSAL	0
SETN	0
WILL	0
MORR	0
KLUM	0
MORK	0
NARC	0
FRCN	0
NECR	0
FRAN	0
DOGC	0
LPCE	0
UPCE	0
PCEA	0
LCHL	0
LSKE	0
LFRA	0
PARA	0
UFRA	0
BOWR	0
HARR	0
NATR	0
TWAC	0
KISP	0
BULK	0
BBAR	0
CRKD	0
PARS	0
MFRA	0
PINE	0
COTR	0
CARP	0
TABR	0
ZYMO	0
