"wsg","species","habitat_type","unit","link_value","ref_value","diff_pct","taxonomy_id","class","mechanism","status","refs"
"ADMS","CO","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"ADMS","SK","spawning","km",86.65,85.7,1.1,,"WITHIN_TOLERANCE",,"CLOSED",
"ADMS","SK","rearing","km",229.85,229.85,0,,"WITHIN_TOLERANCE",,"CLOSED",
"ADMS","SK","lake_rearing","ha",13820.05,13820.05,0,,"WITHIN_TOLERANCE",,"CLOSED",
"ADMS","SK","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"ADMS","SK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"ADMS","SK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"ADMS","SK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BABR","BT","spawning","km",967.85,960.3,0.8,,"WITHIN_TOLERANCE",,"CLOSED",
"BABR","BT","rearing","km",1586.93,1590.84,-0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"BABR","BT","lake_rearing","ha",0,1180.54,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"BABR","BT","wetland_rearing","ha",0,4208.14,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"BABR","BT","rearing_stream","km",1201.63,1205.44,-0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"BABR","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BABR","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BABR","CH","spawning","km",541.23,540.03,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"BABR","CH","rearing","km",735.84,736.43,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"BABR","CH","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"BABR","CH","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"BABR","CH","rearing_stream","km",437.04,439.75,-0.6,,"WITHIN_TOLERANCE",,"CLOSED",
"BABR","CH","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BABR","CH","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BABR","CO","spawning","km",751.9,744.06,1.1,,"WITHIN_TOLERANCE",,"CLOSED",
"BABR","CO","rearing","km",980.06,975.79,0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"BABR","CO","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"BABR","CO","wetland_rearing","ha",0,4056.91,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"BABR","CO","rearing_stream","km",681.27,679.11,0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"BABR","CO","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BABR","CO","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BABR","SK","spawning","km",0,,,,"NOT_APPLICABLE",,,
"BABR","SK","rearing","km",0,,,,"NOT_APPLICABLE",,,
"BABR","SK","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"BABR","SK","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"BABR","SK","rearing_stream","km",0,,,,"NOT_APPLICABLE",,,
"BABR","SK","rearing_lake_centerline","km",0,,,,"NOT_APPLICABLE",,,
"BABR","SK","rearing_wetland_centerline","km",0,,,,"NOT_APPLICABLE",,,
"BABR","ST","spawning","km",571.88,570.68,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"BABR","ST","rearing","km",1003.31,1002.57,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"BABR","ST","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"BABR","ST","wetland_rearing","ha",0,1485.85,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"BABR","ST","rearing_stream","km",702.69,704.13,-0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"BABR","ST","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BABR","ST","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BIGC","BT","spawning","km",440.81,437.15,0.8,,"WITHIN_TOLERANCE",,"CLOSED",
"BIGC","BT","rearing","km",825.78,824.24,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"BIGC","BT","lake_rearing","ha",0,929.75,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"BIGC","BT","wetland_rearing","ha",0,4939.46,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"BIGC","BT","rearing_stream","km",671.27,670.13,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"BIGC","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BIGC","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","BT","spawning","km",545.84,546.5,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","BT","rearing","km",864.39,870.44,-0.7,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","BT","lake_rearing","ha",0,3664.52,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"BRKS","BT","wetland_rearing","ha",0,199.5,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"BRKS","BT","rearing_stream","km",644.46,650.49,-0.9,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","CH","spawning","km",362.63,361.75,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","CH","rearing","km",455.01,456.25,-0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","CH","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"BRKS","CH","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"BRKS","CH","rearing_stream","km",341.59,342.99,-0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","CH","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","CH","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","CM","spawning","km",501.98,503.12,-0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","CM","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","CM","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"BRKS","CM","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"BRKS","CM","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","CM","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","CM","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","CO","spawning","km",472.01,472.73,-0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","CO","rearing","km",508.34,510.28,-0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","CO","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"BRKS","CO","wetland_rearing","ha",0,185.56,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"BRKS","CO","rearing_stream","km",394.92,397.02,-0.5,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","CO","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","CO","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","PK","spawning","km",501.98,503.12,-0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","PK","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","PK","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"BRKS","PK","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"BRKS","PK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","PK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","PK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","SK","spawning","km",7.58,7.58,0,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","SK","rearing","km",109.42,109.42,0,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","SK","lake_rearing","ha",2678.39,2678.39,0,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","SK","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"BRKS","SK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","SK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","SK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","ST","spawning","km",390.26,389.4,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","ST","rearing","km",604.34,609.36,-0.8,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","ST","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"BRKS","ST","wetland_rearing","ha",0,42.96,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"BRKS","ST","rearing_stream","km",486.22,491.4,-1.1,,"WITHIN_TOLERANCE",,"CLOSED",
"BRKS","ST","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"BRKS","ST","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CARP","BT","spawning","km",497.06,489.5,1.5,,"WITHIN_TOLERANCE",,"CLOSED",
"CARP","BT","rearing","km",1072.52,1085.42,-1.2,,"WITHIN_TOLERANCE",,"CLOSED",
"CARP","BT","lake_rearing","ha",0,11285.72,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"CARP","BT","wetland_rearing","ha",0,2918.25,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"CARP","BT","rearing_stream","km",805.08,813.27,-1,,"WITHIN_TOLERANCE",,"CLOSED",
"CARP","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CARP","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","BT","spawning","km",316.56,316.28,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"CHWK","BT","rearing","km",418.39,421.08,-0.6,,"WITHIN_TOLERANCE",,"CLOSED",
"CHWK","BT","lake_rearing","ha",0,1913.58,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"CHWK","BT","wetland_rearing","ha",0,79.17,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"CHWK","BT","rearing_stream","km",254.64,256.44,-0.7,,"WITHIN_TOLERANCE",,"CLOSED",
"CHWK","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","CH","spawning","km",253.93,253.65,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"CHWK","CH","rearing","km",301.07,300.35,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"CHWK","CH","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"CHWK","CH","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"CHWK","CH","rearing_stream","km",192.03,191.73,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"CHWK","CH","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","CH","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","CM","spawning","km",313.38,313.08,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"CHWK","CM","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","CM","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"CHWK","CM","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"CHWK","CM","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","CM","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","CM","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","CO","spawning","km",304.19,303.9,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"CHWK","CO","rearing","km",312.25,315,-0.9,,"WITHIN_TOLERANCE",,"CLOSED",
"CHWK","CO","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"CHWK","CO","wetland_rearing","ha",0,94.77,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"CHWK","CO","rearing_stream","km",203.21,203.07,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"CHWK","CO","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","CO","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","PK","spawning","km",313.38,313.08,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"CHWK","PK","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","PK","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"CHWK","PK","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"CHWK","PK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","PK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","PK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","SK","spawning","km",5.96,5.4,10.4,"sk-lake-clustering-divergence","C","SK lake clustering / multi-lake / adjacency — fresh#190 parked, fresh#191 filed","INTENTIONAL_FRESH_DEFERRED","https://github.com/NewGraphEnvironment/fresh/issues/190; https://github.com/NewGraphEnvironment/fresh/issues/191; research/provincial_parity_2026_05_11.md#class-c"
"CHWK","SK","rearing","km",62.92,62.92,0,,"WITHIN_TOLERANCE",,"CLOSED",
"CHWK","SK","lake_rearing","ha",1816.21,1816.21,0,,"WITHIN_TOLERANCE",,"CLOSED",
"CHWK","SK","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"CHWK","SK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","SK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","SK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","ST","spawning","km",254.57,254.29,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"CHWK","ST","rearing","km",321.69,324.16,-0.8,,"WITHIN_TOLERANCE",,"CLOSED",
"CHWK","ST","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"CHWK","ST","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"CHWK","ST","rearing_stream","km",211.55,211.21,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"CHWK","ST","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CHWK","ST","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COAL","BT","spawning","km",1211.11,,,,"NOT_APPLICABLE",,,
"COAL","BT","rearing","km",2172.26,,,,"NOT_APPLICABLE",,,
"COAL","BT","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"COAL","BT","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"COAL","BT","rearing_stream","km",1679.6,,,,"NOT_APPLICABLE",,,
"COAL","BT","rearing_lake_centerline","km",0,,,,"NOT_APPLICABLE",,,
"COAL","BT","rearing_wetland_centerline","km",0,,,,"NOT_APPLICABLE",,,
"COLR","BT","spawning","km",618.45,621.11,-0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"COLR","BT","rearing","km",926.43,943.27,-1.8,,"WITHIN_TOLERANCE",,"CLOSED",
"COLR","BT","lake_rearing","ha",0,4754.53,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"COLR","BT","wetland_rearing","ha",0,2761.85,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"COLR","BT","rearing_stream","km",589.32,604.98,-2.6,,"UNEXPLAINED",,"NEEDS_INVESTIGATION",
"COLR","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COLR","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COLR","WCT","spawning","km",722.97,727,-0.6,,"WITHIN_TOLERANCE",,"CLOSED",
"COLR","WCT","rearing","km",854.49,898.23,-4.9,,"UNEXPLAINED",,"NEEDS_INVESTIGATION",
"COLR","WCT","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"COLR","WCT","wetland_rearing","ha",0,2480.21,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"COLR","WCT","rearing_stream","km",574,619.18,-7.3,"hors-class-stream-order-bypass","B","fresh#158 stream_order_parent rear bypass deferred; dimensions.csv rear_stream_order_bypass=no","INTENTIONAL_FRESH_DEFERRED","https://github.com/NewGraphEnvironment/fresh/issues/158; research/dimensions_audit.md; research/bcfishpass_methodology.md"
"COLR","WCT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COLR","WCT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","CH","spawning","km",291.29,291.59,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"COMX","CH","rearing","km",365.64,365.91,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"COMX","CH","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"COMX","CH","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"COMX","CH","rearing_stream","km",269.37,269.66,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"COMX","CH","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","CH","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","CM","spawning","km",394.72,395.68,-0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"COMX","CM","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","CM","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"COMX","CM","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"COMX","CM","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","CM","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","CM","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","CO","spawning","km",387.32,387.62,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"COMX","CO","rearing","km",446.24,446.7,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"COMX","CO","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"COMX","CO","wetland_rearing","ha",0,821.61,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"COMX","CO","rearing_stream","km",349.97,350.45,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"COMX","CO","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","CO","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","PK","spawning","km",394.72,395.68,-0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"COMX","PK","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","PK","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"COMX","PK","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"COMX","PK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","PK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","PK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","SK","spawning","km",15.52,15.52,0,,"WITHIN_TOLERANCE",,"CLOSED",
"COMX","SK","rearing","km",48.77,48.77,0,,"WITHIN_TOLERANCE",,"CLOSED",
"COMX","SK","lake_rearing","ha",2426.51,2426.51,0,,"WITHIN_TOLERANCE",,"CLOSED",
"COMX","SK","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"COMX","SK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","SK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","SK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","ST","spawning","km",334.66,334.96,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"COMX","ST","rearing","km",471.44,471.05,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"COMX","ST","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"COMX","ST","wetland_rearing","ha",0,178.24,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"COMX","ST","rearing_stream","km",363.27,362.92,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"COMX","ST","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COMX","ST","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COTR","BT","spawning","km",1488.89,1485.16,0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"COTR","BT","rearing","km",2343.42,2355.38,-0.5,,"WITHIN_TOLERANCE",,"CLOSED",
"COTR","BT","lake_rearing","ha",0,2667.74,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
