"wsg","species","habitat_type","unit","link_value","ref_value","diff_pct","taxonomy_id","class","mechanism","status","refs"
"COWN","CO","wetland_rearing","ha",0,467.69,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"COWN","CO","rearing_stream","km",435.39,436.73,-0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"COWN","CO","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COWN","CO","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COWN","PK","spawning","km",617.64,617.29,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"COWN","PK","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"COWN","PK","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"COWN","PK","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"COWN","PK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"COWN","PK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COWN","PK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COWN","ST","spawning","km",490.59,490.27,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"COWN","ST","rearing","km",695.14,694.93,0,,"WITHIN_TOLERANCE",,"CLOSED",
"COWN","ST","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"COWN","ST","wetland_rearing","ha",0,192.81,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"COWN","ST","rearing_stream","km",504.98,505.37,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"COWN","ST","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"COWN","ST","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CRKD","BT","spawning","km",695.63,689.78,0.8,,"WITHIN_TOLERANCE",,"CLOSED",
"CRKD","BT","rearing","km",1448.55,1456.49,-0.5,,"WITHIN_TOLERANCE",,"CLOSED",
"CRKD","BT","lake_rearing","ha",0,5689.8,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"CRKD","BT","wetland_rearing","ha",0,6843.54,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"CRKD","BT","rearing_stream","km",1168.52,1175.69,-0.6,,"WITHIN_TOLERANCE",,"CLOSED",
"CRKD","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"CRKD","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"DUNC","BT","spawning","km",539.37,538.41,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"DUNC","BT","rearing","km",861.44,861.81,0,,"WITHIN_TOLERANCE",,"CLOSED",
"DUNC","BT","lake_rearing","ha",0,10168.19,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"DUNC","BT","wetland_rearing","ha",0,470.44,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"DUNC","BT","rearing_stream","km",502.06,502.34,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"DUNC","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"DUNC","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"DUNC","WCT","spawning","km",473.5,472.48,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"DUNC","WCT","rearing","km",572.61,567.65,0.9,,"WITHIN_TOLERANCE",,"CLOSED",
"DUNC","WCT","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"DUNC","WCT","wetland_rearing","ha",0,404.97,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"DUNC","WCT","rearing_stream","km",367.93,366.37,0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"DUNC","WCT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"DUNC","WCT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"ELKR","BT","spawning","km",1523.61,1497.68,1.7,,"WITHIN_TOLERANCE",,"CLOSED",
"ELKR","BT","rearing","km",2083.77,2104.67,-1,,"WITHIN_TOLERANCE",,"CLOSED",
"ELKR","BT","lake_rearing","ha",0,598.1,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"ELKR","BT","wetland_rearing","ha",0,978.43,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"ELKR","BT","rearing_stream","km",1558.44,1579.1,-1.3,,"WITHIN_TOLERANCE",,"CLOSED",
"ELKR","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"ELKR","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"ELKR","WCT","spawning","km",1564.21,1538.22,1.7,,"WITHIN_TOLERANCE",,"CLOSED",
"ELKR","WCT","rearing","km",1884.79,1889.65,-0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"ELKR","WCT","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"ELKR","WCT","wetland_rearing","ha",0,600.27,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"ELKR","WCT","rearing_stream","km",1376.23,1384.4,-0.6,,"WITHIN_TOLERANCE",,"CLOSED",
"ELKR","WCT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"ELKR","WCT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"FONT","BT","spawning","km",861.55,,,,"NOT_APPLICABLE",,,
"FONT","BT","rearing","km",2027.41,,,,"NOT_APPLICABLE",,,
"FONT","BT","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"FONT","BT","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"FONT","BT","rearing_stream","km",1461.89,,,,"NOT_APPLICABLE",,,
"FONT","BT","rearing_lake_centerline","km",0,,,,"NOT_APPLICABLE",,,
"FONT","BT","rearing_wetland_centerline","km",0,,,,"NOT_APPLICABLE",,,
"GATA","BT","spawning","km",818.51,,,,"NOT_APPLICABLE",,,
"GATA","BT","rearing","km",1228.49,,,,"NOT_APPLICABLE",,,
"GATA","BT","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"GATA","BT","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"GATA","BT","rearing_stream","km",897.66,,,,"NOT_APPLICABLE",,,
"GATA","BT","rearing_lake_centerline","km",0,,,,"NOT_APPLICABLE",,,
"GATA","BT","rearing_wetland_centerline","km",0,,,,"NOT_APPLICABLE",,,
"GOLD","CH","spawning","km",347.71,347.89,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"GOLD","CH","rearing","km",404.65,403.98,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"GOLD","CH","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"GOLD","CH","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"GOLD","CH","rearing_stream","km",237.98,237.39,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"GOLD","CH","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GOLD","CH","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GOLD","CM","spawning","km",448.94,448.41,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"GOLD","CM","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"GOLD","CM","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"GOLD","CM","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"GOLD","CM","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"GOLD","CM","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GOLD","CM","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GOLD","CO","spawning","km",418.11,416.9,0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"GOLD","CO","rearing","km",435.46,434.67,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"GOLD","CO","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"GOLD","CO","wetland_rearing","ha",0,265.95,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"GOLD","CO","rearing_stream","km",268.79,268.08,0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"GOLD","CO","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GOLD","CO","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GOLD","SK","spawning","km",19.64,19.62,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"GOLD","SK","rearing","km",25.53,25.53,0,,"WITHIN_TOLERANCE",,"CLOSED",
"GOLD","SK","lake_rearing","ha",964.45,964.45,0,,"WITHIN_TOLERANCE",,"CLOSED",
"GOLD","SK","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"GOLD","SK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"GOLD","SK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GOLD","SK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GOLD","ST","spawning","km",383.81,384.5,-0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"GOLD","ST","rearing","km",544.98,547.63,-0.5,,"WITHIN_TOLERANCE",,"CLOSED",
"GOLD","ST","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"GOLD","ST","wetland_rearing","ha",0,74.69,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"GOLD","ST","rearing_stream","km",356.71,359.45,-0.8,,"WITHIN_TOLERANCE",,"CLOSED",
"GOLD","ST","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"GOLD","ST","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","BT","spawning","km",843.25,848.68,-0.6,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","BT","rearing","km",1206.58,1222.61,-1.3,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","BT","lake_rearing","ha",0,5900.86,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"HOMA","BT","wetland_rearing","ha",0,1667.94,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"HOMA","BT","rearing_stream","km",604.95,620.43,-2.5,,"UNEXPLAINED",,"NEEDS_INVESTIGATION",
"HOMA","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CH","spawning","km",627.54,629.79,-0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","CH","rearing","km",734.44,737.31,-0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","CH","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CH","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CH","rearing_stream","km",300.87,307.77,-2.2,,"UNEXPLAINED",,"NEEDS_INVESTIGATION",
"HOMA","CH","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CH","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CM","spawning","km",775.09,784.33,-1.2,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","CM","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CM","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"HOMA","CM","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"HOMA","CM","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CM","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CM","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CO","spawning","km",733.38,737.8,-0.6,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","CO","rearing","km",798.55,802.64,-0.5,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","CO","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CO","wetland_rearing","ha",0,1675.25,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"HOMA","CO","rearing_stream","km",364.98,373.1,-2.2,,"UNEXPLAINED",,"NEEDS_INVESTIGATION",
"HOMA","CO","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","CO","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","ST","spawning","km",670.29,672.58,-0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","ST","rearing","km",921.39,936.73,-1.6,,"WITHIN_TOLERANCE",,"CLOSED",
"HOMA","ST","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"HOMA","ST","wetland_rearing","ha",0,1376.63,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"HOMA","ST","rearing_stream","km",450.5,471.02,-4.4,,"UNEXPLAINED",,"NEEDS_INVESTIGATION",
"HOMA","ST","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"HOMA","ST","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"INGR","BT","spawning","km",1111.41,1102.67,0.8,,"WITHIN_TOLERANCE",,"CLOSED",
"INGR","BT","rearing","km",1783.68,1783.28,0,,"WITHIN_TOLERANCE",,"CLOSED",
"INGR","BT","lake_rearing","ha",0,2428.54,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"INGR","BT","wetland_rearing","ha",0,1484.98,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"INGR","BT","rearing_stream","km",1331.16,1330.36,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"INGR","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"INGR","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KETL","WCT","spawning","km",1317.34,1310.42,0.5,,"WITHIN_TOLERANCE",,"CLOSED",
"KETL","WCT","rearing","km",1723.81,1723.78,0,,"WITHIN_TOLERANCE",,"CLOSED",
"KETL","WCT","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KETL","WCT","wetland_rearing","ha",0,267.41,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"KETL","WCT","rearing_stream","km",1309.19,1311.9,-0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"KETL","WCT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KETL","WCT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","CH","spawning","km",533.17,532.72,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"KITL","CH","rearing","km",603.56,600.55,0.5,,"WITHIN_TOLERANCE",,"CLOSED",
"KITL","CH","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KITL","CH","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KITL","CH","rearing_stream","km",212.41,212.27,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"KITL","CH","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","CH","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","CM","spawning","km",623.55,623.35,0,,"WITHIN_TOLERANCE",,"CLOSED",
"KITL","CM","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","CM","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"KITL","CM","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"KITL","CM","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","CM","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","CM","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","CO","spawning","km",599.33,598.84,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"KITL","CO","rearing","km",643.64,640.49,0.5,,"WITHIN_TOLERANCE",,"CLOSED",
"KITL","CO","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KITL","CO","wetland_rearing","ha",0,953.92,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"KITL","CO","rearing_stream","km",252.48,252.21,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"KITL","CO","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","CO","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","PK","spawning","km",623.55,623.35,0,,"WITHIN_TOLERANCE",,"CLOSED",
"KITL","PK","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","PK","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"KITL","PK","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"KITL","PK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","PK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","PK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","SK","spawning","km",49.03,48.03,2.1,,"UNEXPLAINED",,"NEEDS_INVESTIGATION",
"KITL","SK","rearing","km",101.69,101.69,0,,"WITHIN_TOLERANCE",,"CLOSED",
"KITL","SK","lake_rearing","ha",1649.9,1649.9,0,,"WITHIN_TOLERANCE",,"CLOSED",
"KITL","SK","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KITL","SK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","SK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","SK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","ST","spawning","km",547.53,547.15,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"KITL","ST","rearing","km",715.27,712.77,0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"KITL","ST","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KITL","ST","wetland_rearing","ha",0,744.17,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"KITL","ST","rearing_stream","km",308.61,308.91,-0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"KITL","ST","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITL","ST","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","BT","spawning","km",818.8,820.55,-0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","BT","rearing","km",1084.94,1088.87,-0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","BT","lake_rearing","ha",0,1649.59,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"KITR","BT","wetland_rearing","ha",0,2157.7,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"KITR","BT","rearing_stream","km",677.47,681.22,-0.6,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","BT","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","BT","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","CH","spawning","km",614.5,612.37,0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","CH","rearing","km",739.23,736.91,0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","CH","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KITR","CH","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KITR","CH","rearing_stream","km",394.47,395.32,-0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","CH","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","CH","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","CM","spawning","km",767.59,770.15,-0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","CM","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","CM","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"KITR","CM","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"KITR","CM","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","CM","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","CM","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","CO","spawning","km",736.19,737.82,-0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","CO","rearing","km",803.37,802.39,0.1,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","CO","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KITR","CO","wetland_rearing","ha",0,2212.46,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"KITR","CO","rearing_stream","km",458.61,460.25,-0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","CO","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","CO","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","PK","spawning","km",767.59,770.15,-0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","PK","rearing","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","PK","lake_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"KITR","PK","wetland_rearing","ha",0,,,,"NOT_APPLICABLE",,,
"KITR","PK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","PK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","PK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","SK","spawning","km",5.3,5.3,0,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","SK","rearing","km",11.82,11.82,0,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","SK","lake_rearing","ha",266.53,266.53,0,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","SK","wetland_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KITR","SK","rearing_stream","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","SK","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","SK","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","ST","spawning","km",648.24,645.97,0.4,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","ST","rearing","km",894.69,892.97,0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","ST","lake_rearing","ha",0,0,,,"NOT_APPLICABLE",,,
"KITR","ST","wetland_rearing","ha",0,1138.11,-100,"lake-wetland-polygon-asymmetry","MEASUREMENT_ASYMMETRY","link credits centerline km AND polygon ha as separate columns; bcfp credits only one","INTENTIONAL","research/default_vs_bcfishpass.md; research/provincial_parity_2026_05_11.md#intentional-divergences"
"KITR","ST","rearing_stream","km",544.11,545.81,-0.3,,"WITHIN_TOLERANCE",,"CLOSED",
"KITR","ST","rearing_lake_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KITR","ST","rearing_wetland_centerline","km",0,0,,,"NOT_APPLICABLE",,,
"KOTR","BT","spawning","km",887.8,889.64,-0.2,,"WITHIN_TOLERANCE",,"CLOSED",
"KOTR","BT","rearing","km",1270.61,1300.08,-2.3,,"UNEXPLAINED",,"NEEDS_INVESTIGATION",
